pmid_or_ft_id,ann_type,partial_match_count,total_ml_count,total_dict_count,ml_not_in_dict_count,dict_not_in_ml_count,ml_not_in_dict,dict_not_in_ml,partial_matches
11291895,chemical,78,87,88,31,32,hydroxyglutarate; carbohydrates; amines; fructose; ribulose monophosphate; peroxide; coenzyme-m; superoxide; phosphate; dihydroxyacetone; 6-phosphate; peptide; acid; purines; aromatic compounds; nucleotide; carbohydrate; butyrobetaine; glycine; carbon compounds; folate; proline; fatty acids; heterodisulfide; amino acid; pyruvate 52; amino acids; hydrocarbons; amine; na +; coenzyme-,quaternary amine; hydrogen peroxide; methyl viologen; fructose 6-phosphate; dihydroxyacetone phosphate;  sec ; molybdenum; tetrahydrofolate;  sec; 5-carboxyvanillate; succinate; organic compounds; glycine betaine; glycerol-3-phosphate; electron; methanopterin; iron-sulfur; molecular oxygen; formyl; superoxide radicals; benzyl; sulfate; selenophosphate; corrinoid protein; trimethylamine; water; ribulose-5-phosphate; sn-glycerol-1-phosphate; succinyl; proline betaine; sec; 2-oxoacid,formate; acetate; amines; pentose phosphate; phosphoenolpyruvate; polypeptide; acetyl; 2-oxoglutarate; peptide; carbon dioxide; maltose; proline; aldehyde; pyruvate; tungsten; benzoyl; hydrocarbons; amine; cellodextrin; phospholipids; hydroxyglutarate; carbon; electrons; tetrahydromethanopterin; fructose; peroxide; fumarate; hydrogen; lignin; methyl group; methylenetetrahydrofolate; 6-phosphate; glyceraldehyde; organic acids; aromatic compounds; malate; hemicellulose; formaldehyde; glycine; carbon compounds; cellobiose; selenocysteine; methylene; ribulose; oxygen; sulfopyruvate; carbohydrates; ribulose monophosphate; phosphate; carnitine; short-chain fatty acid; glycerol; methyl; glucose; adenosine monophosphate; glutamate; methanol; fatty acids; pyruvate 52; crotonate; alkanes; carbonyl; acetaldehyde; quaternary amines; superoxide; pyrrolysine; sodium; dihydroxyacetone; acid; 3-phosphoglycerate; carbohydrate; cellulose; selenoproteins; aromatic aldehydes; aldehydes; methane; folate; ammonium
11291895,go_term,18,24,33,11,20,binding; biosynthesis; membrane-associated; energy transduction; vesicular; transmembrane; ligation; -; acetogenesis; organization; eukaryogenesis,transduction; uptake; chemolithotrophy; intracellular; peptide breakdown; carbohydrate breakdown; breakdown; pyruvate oxidation; post translational modification; aldehyde metabolism; glycine cleavage system; metabolisms; vesicular transport; cellular respiration; methanol oxidation; heterotrophy; folate biosynthesis; protein complex; pyruvate metabolism; nucleotide salvage,membrane; biosynthesis; phosphorylation; membrane-associated; chromosome; energy transduction; catabolism; secretion; transmembrane; methanogenesis; metabolism; carbon fixation; detoxification; extracellular; degradation; vesicular; fermentation; gene expression
11347168,gene_protein,13,19,14,6,1,clip; u5 snrnp; cenatac; clbn; u6; snrnp,rnpc3,naa60; prrx1; emx1; zrsr2; smn; prpf8; rbm48; u11; u12; mios; nop2; tm9sf1; u2af1
11347168,chemical,12,16,13,5,2,polypyrimidine; amino acid; morpholino; amino acids; nucleotide,mold; molds,cytosine; nucleotides; oligonucleotides; adenine; guanine; dinucleotide; cytosines; water; guanines; adenosine; nucleotide; dinucleotides
11347168,go_term,7,7,8,4,5,spliceosomes; binding; spliceosome; pairing,activated spliceosome; base pairing; protein binding; class switching; base-pairing,binding; pairing; spliceosomes; fertilization; pathogenesis; spliceosome; gene expression
11347168,disease,3,9,2,8,1,stroke; prostate cancer; osteodysplastic primordial dwarfism type i; neurological disorders; osteodysplastic primordial dwarfism type 1; roifman syndrome; spliceosomopathies; microcephalic,osteodysplastic primordial dwarfism,osteodysplastic primordial dwarfism type i; myelodysplastic syndrome; osteodysplastic primordial dwarfism type 1
11347168,exp_methods,4,5,7,1,3,cola-seq,insertion; recombination; clip,rna-seq; rnaseq; clipseq; clip-seq
11347168,organism,80,105,76,33,4,variosean; cryptophyte; stramenopile; cryptophyta; haptophyte; vertebrate; magnoliopsidae; haptista; excavata; protostomes; organisms; neocallimastigomycote; neocallimastix neoformans; amoebozoa; protist; mucoromycota; planoprotostelium fungivorum; metazoa; archaeplastida; zoopagomycote; mucoromycote; foraminifera; phytopthora sojae; stramenopiles; water molds; bifiguratus adelaidae; amoeba; streptophytes; neocallimastix californiae; phytophtora infestans; rhizaria; phytophtora ramorum; fungi,c. elegans; placental mammals; planoprotostelium; neocallimastix,caenorhabditis; achlya hypogyna; rotifera; g. lamblia; porifera; cnidaria; e. huxleyi; chara braunii; thecamonas trahens; drosophila melanogaster; blastocystis hominis; human; dictyostelium discoideum; metazoa; vertebrates; yeast; primate; a. queenslandica; basidiobolus meristosporus; ctenophora; diatoms; annelida; basidiomycota; t. spiralis; nematoda; primates; green algae; neocallimastigomycote; a. thaliana; mollusks; emiliania huxleyi; humans; ascomycota; mus musculus; aureococcus anophagefferens; arabidopsis thaliana; homo sapiens; arthropoda; fruit fly; symbiodinium microadriaticum; metazoans; encephalitozoon cuniculi; zebrafish; algae; maize; neocallimastix neoformans; placozoa; dictyostelium; protist; zea mays; planoprotostelium fungivorum; chlorophyta; cyanidioschyzon merolae; caenorhabditis elegans; eukaryotes; chordates; red algae; d. melanogaster; physarum polycephalum; giardia lamblia; saccharomyces cerevisiae; alveolates; danio rerio; carnivores; vertebrate; animals; trichinella spiralis; land plants; plants; loa loa; mucoromycota; guillardia theta; mouse; mollusca; p. polycephalum; nematodes; reticulomyxa filosa; opisthokonts; neocallimastix californiae; mammals
10613481,disease,14,20,13,8,1,bipolar i disorder; axis i disorders; persistent depressive disorder; dd-nos; suicidal thoughts; major depressive episode; psychopathology; dd,depressive episode,schizophrenia; depression; psychosis; conduct disorder; autism spectrum disorder; persistent depressive disorder; mood disorder; depressive disorder; intellectual disability; substance use disorder; major depressive episode; physical illness; substance abuse; depressive disorders
10613481,chemical,0,1,1,1,1,alcohol,radio,
10613481,organism,0,1,0,1,0,human,,
10613481,go_term,2,2,4,1,3,behavioral,parental behaviors; behaviors; behavior,sleep; behavioral
10637030,chemical,2,5,2,4,1,arginine; amino acid; osimertinib; glycine,arginine residues,arginine; guanine
10637030,gene_protein,2,2,2,1,1,c-fos,fos,c-fos; epidermal growth factor receptor
10637030,go_term,2,3,2,1,0,binding,,synthesis; cell growth
10637030,disease,3,3,4,1,2,cancers,resistant cancer; resistant cancers,cancer; non-small cell lung cancers; cancers
10637030,exp_methods,1,2,1,2,1,cryoelectron; x-ray,x-ray crystallography,x-ray
10637030,organism,1,2,1,1,0,animal,,homo sapiens
11257611,disease,3,5,3,2,0,autism; mind-wandering,,depression; asthma; anxiety
11257611,exp_methods,0,0,2,0,2,,inversion; feature extraction,
11257611,chemical,0,0,2,0,2,,serin; nova,
11257611,go_term,5,6,7,2,3,behavioral; organization,translation; learning; behavior,memories; cognition; rumination; sleep; behavioral
10440298,gene_protein,2,2,1,1,0,apoe îµ4,,apoe îµ4; apoe
10440298,chemical,0,0,2,0,2,,blazer; 3 at,
10440298,go_term,5,7,6,3,2,organization; behavioral; semantic memory,deaths; memory,cognition; death; semantic memory; aging; degradation
10440298,disease,6,12,8,6,2,aphasia; memory impairment; semantic memory impairment; memory decline; ad; episodic memory impairment,cognitive change; cognitive changes,semantic impairment; dementias; dementia; cognitive impairment; cognitive decline; mild cognitive impairment
10440298,exp_methods,1,1,1,0,0,,,genotyping
10440298,organism,4,5,3,2,0,lynx; animal,,animals; animal; dog; human
11302913,disease,3,4,3,2,1,hiv infection; aids,infection,communicable disease; hiv infection; emotional distress
11302913,exp_methods,0,0,1,0,1,,medical procedures,
11302913,organism,1,3,1,2,0,women; men,,hiv
11302913,chemical,1,1,1,0,0,,,glucose
11302913,go_term,3,3,5,1,3,behavioural,behaviour; behaviours; uptake,behavioural; envelope; envelopes
10447949,disease,13,16,10,6,0,disseminated disease; visceral disease; castration; castration-resistant prostate cancer; metastatic castration-resistant prostate cancer; primary tumour,,localised disease; prostate cancer; metastatic disease; metastatic castration-resistant prostate cancer; lymph node metastases; solid tumours; castration-resistant prostate cancer; tumour; bone lesions; cancer; anaemia; metastatic prostate cancer; primary tumour
10447949,exp_methods,0,0,2,0,2,,translocation; mda,
10447949,chemical,9,12,10,4,2,androgens; sipuleucel-t; radium-223; androgen,radium; haemoglobin,enzalutamide; abiraterone; abiraterone acetate; prednisone; testosterone; docetaxel; cabazitaxel; cyclophosphamide; radium-223
10447949,gene_protein,6,8,6,4,2,hb; cyp-17; psa; cytochrome p450 17-alpha-hydroxylase,cytochrome p450 17-alpha; cyp,cyp-17; prostate specific antigen; alp; androgen receptor; alkaline phosphatase; cytochrome p450 17-alpha-hydroxylase
10447949,go_term,2,3,3,1,1,binding,deaths,nucleus; death
11298195,chemical,5,7,6,3,2,statins; creatinine; lipoprotein,lipoprotein cholesterol; fibrin,cholesterol; triglyceride; lipoproteincholesterol; lipid; lipoprotein
11298195,gene_protein,6,8,6,3,1,defibrase; serine protease; tissue plasminogen activator,plasminogen activator,fibrinogen; tissue plasminogen activator; tissue type plasminogen activator; thrombin; prothrombin; streptokinase
11298195,go_term,2,4,3,2,1,binding; coagulation,regeneration,degradation; death
11298195,disease,21,25,16,12,3,acute ischemic stroke; chronic obstructive pulmonary disease; anterior circulation infarction; tia; coronary; disease; atrial fibrillation; posterior circulation infarction; intracranial artery stenosis; arteries; acute cerebral infarction; posterior circulation infarctions,infarctions; thrombi; stenosis,posterior circulation infarction; coronary artery disease; carotid stenosis; stroke; hypertension; ischemic strokes; peripheral arterial disease; coronary; disease; ischemic stroke; arterial thrombosis; strokes; acute cerebral infarction; hemorrhage; acute ischemic stroke; diabetes; cerebral infarction; anterior circulation infarction; intracranial artery stenosis; intracranial hemorrhage; posterior circulation infarctions
11298195,organism,2,5,2,3,0,snake; women; animal,,mice; human
10631803,gene_protein,18,23,18,8,3,albumin; oct4; zinc finger nucleases; ribonucleoprotein; antibodies; c-myc; transcription factors; crispr,nucleases; serum albumin; myc,lhx2; albumin; klf4; endonuclease; otx2; nr2e3; bmp4; zinc finger nucleases; nr2e2; sox2; cas9; chx10; nanog; c-myc; recoverin; nuclease; endonuclease 1; rnp
10631803,chemical,9,10,12,2,4,nucleic acids; amino acids,zephyr; zinc; colcemid; locked nucleic acids,all-trans retinoic acid; heparin; lipid; nucleic acids; sucrose; paraformaldehyde; triton; puromycin; taurine
10631803,go_term,9,9,15,0,6,,homology directed repair; uptake; cell death; metaphases; ribonucleoprotein; homology-directed repair,chromosome; transduction; death; cell nucleus; cell growth; chromosomes; metaphase; cell division; vision
10631803,disease,2,6,1,6,1,blindness; escs; enhanced s cone syndrome; inherited retinal degeneration; inherited; retinal degenerative blindness,retinal degeneration,retinal degenerative blindness; inherited retinal degeneration
10631803,exp_methods,5,5,4,2,1,assays; microfluidic transfection,transfection,assay; assays; pcr; confocal microscopy; microfluidic transfection
10631803,organism,5,7,5,2,0,viruses; t7,,rabbit; human; donkey; goat; sheep
10547606,chemical,29,36,32,7,3,steroid; esaxerenone; sacubitril; semaglutide; finerenone; oxygen; angiotensin,insulin; advanced glycation end products; adiponectin,captopril; lipopolysaccharide; creatinine; potassium; trandolapril; empagliflozin; canagliflozin; dihydropyridine; liraglutide; polyol; prostanoids; metformin; sodium; prostaglandin; nitric oxide; spironolactone; eplerenone; nifedipine; cortisol; losartan; dapagliflozin; glucose; calcium; thromboxane a2; corticosterone; aldosterone; valsartan; aliskiren; irbesartan
10547606,gene_protein,51,65,42,31,8,albumin; angiotensin ii; vascular endothelial growth factor; nf-îºb; at2 receptor; adiponectin; angiotensin i converting enzyme; at1 receptor; transcription factor; transforming growth factor-î²; tgf-î²; glp-; mr; nuclear factor îº light-chain enhancer of activated î²-cell; nuclear factor-îºb; endothelial nitric oxide synthase; 11b-hsd2; tumor necrosis factor-î±; kinin; ace; angiotensin receptor; î³-interferon; 11b-dehydrogenase isoenzyme 2; il-1; ras-related c3 botulinum toxin substrate 1; extracellular matrix proteins; ii; rages; sodiumâglucose cotransporter 2; chemokines; rage,interleukin-6; nitric oxide synthase; interferon; hsd2; growth factor; glp; tumor necrosis factor; matrix proteins,angiotensin ii; vascular endothelial growth factor; glp-1; pkc-î²; at2 receptor; il-7; angiotensin i converting enzyme; granulocyte macrophage colony-stimulating factor; at1 receptor; glucagon-like peptide 1 receptor; pai-1; transforming growth factor-î²; mineralocorticoid receptor; tgf-î²; glp-; endothelin 1; protein kinase c; tnf-î±; tgf-î²1; connective tissue growth factor; endothelial nitric oxide synthase; cyclooxygenase 2; 11b-hsd2; tumor necrosis factor-î±; cox-2; ace; ras; acei; angiotensin receptor; plasminogen activator inhibitor-1; renin; monocyte chemoattractant protein-1; î³-interferon; leptin; il-1; sglt1; at1; at2; mcp-1; ras-related c3 botulinum toxin substrate 1; il-6; il-8; extracellular matrix proteins; vegf; endothelin-1; ifnî³; rac1; gm-csf; pkc; sglt2; angiotensin
10547606,go_term,12,14,17,3,6,binding; foot process; secretion,glucose reabsorption; aldosterone secretion; blood pressure regulation; renal filtration; tubuloglomerular feedback; extracellular,secretion; macrophage activation; death; synthesis; vasodilatation; aging; glomerular filtration; macrophage differentiation; innate immunity; pathogenesis; excretion; inflammatory response
10547606,disease,29,39,27,13,1,glomerular hypertension; dn; insulin resistance; events; endothelial cell dysfunction; kidney impairment; atherosclerotic disease; cvd; hyperkalemia; resistant hypertension; kidney damage; niddm; albuminuria,cardiac fibrosis,dn; type 2 diabetes; type 1 diabetes; hyperglycemia; heart failure; glomerulopathy; stroke; kidney disease; chronic kidney disease; hypertension; kidney failure; renal disease; diabetic nephropathy; end-stage kidney disease; nephropathy; diabetic kidney disease; resistant hypertension; myocardial infarction; diabetes; obesity; dyslipidemia; cardiovascular disease; vasculopathy; abdominal obesity; glomerular hypertension; cardiorenal disease; glomerulosclerosis; type 2 diabetes mellitus; kidney fibrosis
10547606,organism,0,1,0,1,0,animal,,
11324028,chemical,10,12,13,2,3,lipid; pembrolizumab,bilirubin; taxol; radio,vinblastine; bleomycin; paclitaxel; heparin; lopinavir; creatinine; pomalidomide; indinavir; nelfinavir; oxygen
11324028,gene_protein,12,24,11,17,4,oncogenes; mmp; il12; cd133; tat; cd146; protease; vascular endothelial growth factor; mmps; matrix metalloproteases; cd8; factors; mhc class i; antibodies; antibody; cd31; cd4,growth factor; protease-inhibitor; protease inhibitor; hemoglobin,mmp; protease; vascular endothelial growth factor; granzyme b; fibroblast growth factor-2; vegf; fgf-2; factors; mmp-9; cd45; mmp-2; cd4
11324028,go_term,8,8,14,3,9,membrane; metabolism; extracellular,deaths; immune evasion; behavior; lipid metabolism; renal filtration; basement membrane; cell killing; sensitization; extracellular matrix,membrane; angiogenesis; spindle; immune response; secretion; pathogenesis; extracellular; metabolism
