ext_id,ann_type,partial_match_count,total_ml_count,total_dict_count,found_in_ml_not_in_dict_count,found_in_dict_not_in_ml_count,ml_not_in_dict,dict_not_in_ml,partial_matches
PPR929480,disease,7,7,6,2,1,aldosterone-producing adenomas; aldosterone,zona,primary aldosteronism; hypertension; adenomas; aldosterone-producing adenomas; aldosterone; endocrine disease; hyperaldosteronism
PPR929480,exp_methods,0,0,1,0,1,,insertion,
PPR929480,organism,2,2,2,0,0,,,humans; human
38410148,disease,0,0,1,0,1,,skin sensitisation,
38410148,gene_protein,0,0,1,0,1,,pta,
38410148,organism,3,4,3,1,0,piglets,,suidae; bacillus velezensis; b. velezensis
39459727,chemical,4,4,5,0,1,,lime,carbon; graphene; water; calcium
39459727,go_term,1,1,3,0,2,,transport; water transport,pore
38973170,disease,1,1,1,1,1,cyhv-2 infection,infection,cyhv-2 infection
38973170,gene_protein,3,4,3,2,1,antibody; ifn-1,ifn,orf25; il-1î²; ifn-1
38973170,organism,8,8,8,1,1,virus,herpesvirus,crucian carp; cyhv-2; carassius auratus gibelio; yeast; fish; virus; cyprinid herpesvirus 2; saccharomyces cerevisiae
38973170,go_term,0,1,0,1,0,adaptive immunity,,
39464858,disease,1,2,1,2,1,gram-negative bacterial; gnb) infections,infections,gnb) infections
39464858,chemical,3,5,3,2,0,cefiderocol; siderophore,,cephalosporin; cation; iron
39464858,organism,4,6,4,2,0,gram-negative bacteria; enterobacterales,,acinetobacter baumannii; acinetobacter; pseudomonas aeruginosa; stenotrophomonas maltophilia
39464858,go_term,0,0,1,0,1,,disc,
39465571,disease,2,3,1,2,0,intellectual and developmental disabilities; covid-19,,developmental disabilities; intellectual and developmental disabilities
39463718,chemical,5,5,3,2,0,tryptophan; l-tryptophan,,tryptophan; l-tryptophan; 1-methyltryptophan; methyl; mineral
39463718,gene_protein,5,9,5,4,0,epithelial-mesenchymal transition; transcription factors; polymerase; twist,,toll-like receptor 4; snai1; emt; snai2; zeb1
39463718,go_term,1,1,1,0,0,,,epithelial-mesenchymal transition
39463718,disease,4,5,3,3,1,ischemia-reperfusion injury; injury; fibrosis,ischemia,ischemia-reperfusion injury; renal fibrosis; renal ischemia; fibrosis
39463718,organism,1,1,1,1,1,lewis rats,rats,lewis rats
39465307,disease,1,1,1,0,0,,,infection
39465307,go_term,1,1,1,0,0,,,wound healing
PPR712055,chemical,1,3,1,2,0,leucasperol a; amyl,,propionate
PPR712055,organism,3,4,3,1,0,plant,,leucas aspera; labiatae; l. aspera
PPR712055,go_term,0,1,0,1,0,binding,,
39465310,disease,0,0,1,0,1,,trauma,
39465310,organism,1,1,1,0,0,,,human
39465310,go_term,0,0,1,0,1,,memory,
PPR928079,disease,2,2,1,1,0,vestibular migraine,,migraine; vestibular migraine
PPR928079,exp_methods,0,1,0,1,0,assays,,
PPR928079,organism,2,2,1,1,0,c57bl/6j wildtype mice,,mice; c57bl/6j wildtype mice
PPR928079,gene_protein,5,5,4,1,0,pacap-38,,cgrp; pacap; calcitonin gene-related peptide; pacap-38; pituitary adenylate-cyclase-activating polypeptide
PPR928079,chemical,0,1,0,1,0,triptans,,
PPR928079,go_term,2,2,3,0,1,,behaviors,thermoregulation; vasodilation
38405109,disease,0,0,1,0,1,,aids,
38405109,chemical,2,2,2,1,1,ethylene terephthalate,poly(ethylene terephthalate),ethylene terephthalate; water
38405109,gene_protein,0,0,1,0,1,,ssp,
39463399,disease,7,8,4,4,0,bipolar i disorder; bipolar ii disorder; childhood trauma; emotional neglect,,bipolar i disorder; childhood trauma; mood disorders; major depressive disorder; bipolar disorders; bipolar ii disorder; trauma
39463399,gene_protein,0,0,1,0,1,,mdd,
39240492,disease,2,3,2,1,0,cvd,,cardiovascular disease; cardiovascular diseases
39459128,gene_protein,0,1,0,1,0,antibodies,,
39459128,exp_methods,1,1,2,0,1,,biosensors,biosensor
39459128,chemical,5,5,4,1,0,alkanethiolate,,cholesterol; alkanethiolate; thiol; cysteamine; glutaraldehyde
39029655,disease,6,9,7,5,3,allergic rhinitis; allergic diseases; ed; atopic diseases; ad,"rhinitis; asthma, allergic; atopic",food allergy; allergic rhinitis; atopic dermatitis; eosinophilic esophagitis; atopic diseases; asthma
39465710,disease,8,8,8,2,2,female urinary incontinence; mixed urinary incontinence,vaginal bleeding; pelvic organ prolapse,incontinence; urinary incontinence; neurological disease; stress urinary incontinence; urinary tract infection; female urinary incontinence; insulin-dependent diabetes; mixed urinary incontinence
39465710,chemical,0,1,0,1,0,estrogen,,
39465710,organism,0,1,0,1,0,women,,
PPR721919,disease,1,3,1,2,0,ad; femoral neck fracture,,alzheimer's disease
39464062,gene_protein,0,0,1,0,1,,actin,
39464062,go_term,0,0,1,0,1,,behavior,
39465289,chemical,0,0,1,0,1,,radical,
38397888,disease,3,4,3,1,0,ascvd,,atherosclerotic cardiovascular disease; hypercholesterolemia; dyslipidemia
38397888,chemical,5,5,4,2,1,cholesterol; lipoprotein,low-density lipoprotein cholesterol,amikacin; cholesterol; natamycin; bestatin; lipoprotein
38397888,gene_protein,4,4,3,1,0,ldl-r,,ldl receptor; proprotein convertase subtilisin/kexin type 9; ldl-r; pcsk9
38397888,go_term,1,2,1,2,1,binding; cell surface presentation,cell surface,cell surface presentation
38088875,exp_methods,1,1,1,0,0,,,assay
38088875,gene_protein,2,5,2,4,1,cap; condensin ii; condensin i; cap-d3,cap-g2,cap; cdk1
38088875,organism,2,2,2,0,0,,,vertebrates; xenopus
38088875,go_term,3,3,3,0,0,,,chromosome; chromosomes; phosphorylation
38496488,go_term,0,0,2,0,2,,vision; learning,
39460045,exp_methods,0,0,1,0,1,,feature extraction,
39460045,go_term,0,0,1,0,1,,learning,
38405110,disease,0,0,1,0,1,,allergic reactions,
38405110,chemical,0,1,1,1,1,amino acid,l-glutamine,
38405110,gene_protein,2,2,2,1,1,l-glutamine amidohydrolase,amidohydrolase,glutaminase; l-glutamine amidohydrolase
38405110,organism,1,1,1,0,0,,,bacillus amyloliquefaciens
PPR729208,disease,0,2,0,2,0,sars; cov-2 infection,,
PPR729208,gene_protein,0,0,1,0,1,,sars,
PPR729208,organism,1,3,1,2,0,virus; -,,human
38994815,disease,3,3,5,0,2,,liver metastases; hepatic metastases,hepatic tumor; uveal melanoma; metastatic disease
38994815,chemical,0,0,2,0,2,,lactate; aspartate,
38994815,gene_protein,0,2,0,2,0,aspartate transaminase; lactate dehydrogenase,,
38994815,go_term,0,0,1,0,1,,learning,
38436955,disease,4,4,4,0,0,,,chronic kidney disease; diabetes; type 2 diabetes; anemia
38436955,chemical,0,0,2,0,2,,glucose; sodium,
38436955,gene_protein,3,4,5,1,2,sodium-glucose cotransporter 2,dapa; hemoglobin,sglt2; glucagon-like peptide-1 receptor; glp-1
39460029,chemical,0,0,1,0,1,,radio,
39460029,go_term,0,0,3,0,3,,deaths; learning; transport,
39455604,gene_protein,1,1,1,0,0,,,ntcp
39455604,chemical,2,2,2,0,0,,,bile acid; bile acids
39455604,go_term,1,2,2,1,1,binding,transport,extracellular
39455604,disease,1,1,2,0,1,,hepatitis,infection
39455604,exp_methods,1,1,1,0,0,,,electron microscopy
39455604,organism,3,3,5,1,3,hepatitis b virus,hepatitis b virus (hbv); b virus; macaque,hbv; human; hepatitis b virus
39458120,disease,1,1,1,1,1,failure,multiorgan failure,failure
39458120,chemical,1,1,1,0,0,,,creatinine
39304578,disease,0,2,0,2,0,firearm; violence,,
39462677,disease,1,1,2,1,2,breast cancer,malignancy; cancer,breast cancer
39462677,exp_methods,0,0,1,0,1,,feature extraction,
39462677,go_term,0,0,1,0,1,,learning,
39464168,disease,1,2,1,1,0,adenoidectomy,,delirium
39464168,exp_methods,0,0,1,0,1,,sedation,
39464168,chemical,3,3,3,0,0,,,esketamine; sevoflurane; dexmedetomidine
39464168,go_term,0,1,0,1,0,behavioral,,
38232733,disease,3,3,3,0,0,,,esophageal adenocarcinoma; cancer; esophageal adenocarcinomas
38232733,exp_methods,0,0,1,0,1,,hi-c,
38232733,chemical,0,1,0,1,0,histone,,
38232733,go_term,6,6,6,2,2,modifications; organization,chromosome organization; histone modifications,chromosome; modifications; chromosomes; organization; chromatin; gene expression
39458384,disease,3,3,4,0,1,,dysbiosis,parasitic infections; infection; parasitic diseases
39458384,organism,2,4,2,2,0,bacteria; protozoa,,microbiota; human
39458384,go_term,3,3,3,1,1,immune responses,innate immune responses,metabolism; immune responses; pathogenesis
PPR720132,chemical,0,0,1,0,1,,lactate,
PPR720132,gene_protein,2,3,2,1,0,lactate dehydrogenase,,ldh; beta-actin
PPR720132,go_term,4,4,3,1,0,mitochondrial,,host cells; death; mitochondrial; mitochondria
PPR720132,disease,2,3,1,2,0,hemorrhagic disease; asfv infection,,asfv infection; infection
PPR720132,organism,8,8,7,3,2,virus; boar; classical swine fever virus,wild boar; domestic pigs,boar; african swine fever virus; pigs; swine fever virus; classical swine fever virus; virus; asfv; animals
38393044,chemical,3,3,4,1,2,omega-3 polyunsaturated fatty acids,lipids; polyunsaturated fatty acids,lipid; omega-3 fatty acids; omega-3 polyunsaturated fatty acids
38393044,organism,1,2,1,1,0,animal,,human
39461500,disease,3,3,3,2,2,pe; new-onset hypertension,pregnancy complication; hypertension,preeclampsia; pe; new-onset hypertension
39461500,chemical,3,3,5,0,2,,bilirubin; thyroid,nitrogen; urea; creatinine
39461500,gene_protein,1,1,1,0,0,,,alp
39461500,organism,0,1,0,1,0,animal,,
39277048,chemical,3,3,3,0,0,,,deoxyribonucleic acid; metals; ribonucleic acid
39277048,organism,0,1,0,1,0,plant,,
39277048,go_term,3,4,2,3,1,epigenetic modifications; histone; to,histone modifications,histone; methylation; to
PPR929372,organism,1,1,1,0,0,,,human
39459794,chemical,6,6,6,1,1,hydroxyl,hydroxyl groups,polyethylene terephthalate; polyethylene; arsenic; water; hydroxyl; oxide
38932242,disease,0,5,1,5,1,multisystem inflammatory syndrome in children; autoimmunity; covid-19; multisystem inflammatory syndrome; mis-c,autoimmune responses,
38932242,gene_protein,7,12,9,5,2,autoantibodies; antibodies; pentraxin; chemokines; igg,sars; mis,contactin-associated protein-like 2; il-6; il-8; il-13; il-10; il-5; il-33
38932242,organism,0,2,0,2,0,sars-cov-2; sars-cov-19,,
38932242,go_term,1,2,1,2,1,binding; autoimmune responses,receptor binding,binding
39462229,disease,2,2,2,0,0,,,food allergy; food allergies
39462229,gene_protein,0,2,0,2,0,cytokine; immunoglobulin e,,
39462229,go_term,0,1,0,1,0,behavioural,,
37528293,organism,1,1,1,0,0,,,human
PPR931508,exp_methods,0,0,1,0,1,,feature extraction,
PPR931508,organism,2,2,1,1,0,plant,,plant; plants
37806189,gene_protein,5,5,5,0,0,,,oxytocin; oxtr; oxytocin receptor; g-protein coupled receptor; oxt
37806189,organism,2,2,3,0,1,,placental mammals,mammals; primates
37806189,go_term,2,3,4,1,2,binding,behaviors; behavior,extracellular; mating
39459343,chemical,6,6,5,2,1,nickel sulfide; nickel sulfides,sulfides,sulfide; nickel sulfides; carbon; nickel sulfide; nickel; hydrogen
39459343,go_term,1,1,2,0,1,,hydrogen production,synthesis
39455746,go_term,1,1,1,0,0,,,degradation
39463390,organism,0,0,1,0,1,,golden eagle,
39463390,go_term,0,0,1,0,1,,behavior,
39455617,disease,3,5,3,4,2,oc; oscc; oral squamous cell carcinoma cancer; oral squamous cell carcinoma,cancer; squamous cell carcinoma,oral squamous cell carcinoma cancer; oral cancer; oral squamous cell carcinoma
39455617,organism,1,1,1,0,0,,,crayfish
39455617,go_term,0,0,2,0,2,,learning; short-term memory,
PPR704348,disease,1,2,1,1,0,septic shock,,sepsis
PPR704348,organism,1,1,2,0,1,,sepsis,human
PPR704348,go_term,1,1,3,0,2,,translation; learning,synthesis
39462141,disease,3,3,3,0,0,,,tumour; acute myeloid leukemia; leukemias
39462141,exp_methods,1,1,1,0,0,,,assay
39462141,gene_protein,1,4,1,3,0,antibody; cd8; cd3,,cll-1
39462141,go_term,0,1,1,1,1,binding,cell activation,
39465817,disease,1,1,1,0,0,,,postpartum depression
39458271,disease,3,5,3,2,0,sepsis; candida auris,,candidemia; infection; infections
39458271,exp_methods,1,1,1,0,0,,,pcr
39458271,gene_protein,0,1,0,1,0,resistance protein,,
39458271,organism,2,2,4,0,2,,sepsis; c. auris,candida auris; yeast
39288595,gene_protein,2,3,2,1,0,ns5b,,rna-dependent rna polymerase; rdrp
39288595,chemical,3,7,3,5,1,oxadiazolethione; phenylalanine; hydroxamidine; oxadiazolone; pivaloyloxymethyl,phenylalanine derivatives,heterocycle; phenylalanine; carboxylic acid
39288595,organism,3,3,3,0,0,,,hepatitis-c virus; hcv; hepatitis c virus
39462272,disease,3,8,6,5,3,autonomic disorder; sle; autonomic disorders; autoimmune autonomic ganglionopathy; thrombocytopenia,intestinal dilatation; hydronephrosis; bilateral hydronephrosis,nephritis; transverse myelitis; systemic lupus erythematosus
39462272,chemical,6,6,7,0,1,,acetylcholine,tacrolimus; corticosteroids; mycophenolate mofetil; methylprednisolone; hydroxychloroquine; corticosteroid
39462272,gene_protein,0,3,0,3,0,ganglionic acetylcholine receptor; antibody; immunoglobulin,,
39416140,disease,1,1,1,0,0,,,cirrhosis
39416140,gene_protein,0,0,1,0,1,,mag,
39416140,organism,5,6,5,2,1,microbes; lachnospira eligens,lachnospira,lachnospiraceae; haemophilus; clostridia; lachnospira eligens; veillonella
39416140,go_term,0,1,0,1,0,flagellar motility,,
39320600,chemical,4,4,4,1,1,copolymer,graft copolymer,carbon; hexamethylenetetramine; nitrogen; copolymer
39320600,go_term,1,1,2,0,1,,sips,pore
39456704,disease,7,7,7,0,0,,,prediabetes; diabetes; obesity; atherosclerosis; dyslipidemia; diabetic nephropathy; cardiovascular diseases
39456704,chemical,4,4,4,1,1,lipoprotein,low-density lipoprotein,cholesterol; lipid; triglyceride; lipoprotein
39456704,organism,1,2,2,1,1,rodent,okra,abelmoschus esculentus
39456704,gene_protein,0,0,2,0,2,,smd; high-density lipoprotein,
39288655,gene_protein,4,6,6,2,2,poly (adp-ribose) polymerase; pole,mmr; msi,exonuclease; p53; tp53; parp
39288655,chemical,0,0,1,0,1,,ribose,
39288655,go_term,0,0,1,0,1,,mismatch repair,
39288655,disease,3,4,5,2,3,endometrioid endometrial carcinoma; mismatch repair deficiency,microsatellite instability; cancer; aids,endometrial carcinoma; tumor; endometrioid endometrial carcinoma
39288655,exp_methods,1,1,2,0,1,,hysterectomy,pcr
39448766,disease,0,1,0,1,0,loss,,
39448766,organism,9,10,8,2,0,animal; marmoset,,primate; human; primates; marmoset; mice; callithrix jacchus; rodents; common marmoset; humans
39448766,go_term,2,2,2,0,0,,,hearing; gene expression
39459332,chemical,4,4,5,0,1,,organic compounds,flavonoids; phenols; indomethacin; carrageenan
39459332,gene_protein,3,3,3,0,0,,,tnf-î±; il-1î²; il-6
39459332,go_term,0,0,2,0,2,,leukocyte migration; antioxidant activity,
39459332,disease,1,1,1,0,0,,,chronic disease
39459332,organism,3,3,3,0,0,,,rats; rat; passiflora tripartita
39467154,chemical,1,1,1,0,0,,,sulfate
39467154,go_term,1,1,1,0,0,,,acidification
39456618,disease,6,7,6,2,1,serous ovarian tumors; bots,carcinogenesis,serous ovarian tumors; ovarian carcinomas; ovarian cancers; borderline ovarian tumors; tumors; ovarian tumors
39456618,gene_protein,8,9,14,1,6,mhc,rp1; pes1; rp11; nptxr; abr; neu1,wnt10a; braf; slc44a4; ncam1; baiap3; il34; tcn2; hmox1
39456618,go_term,4,4,3,1,0,hypomethylation,,hypomethylation; gene expression; methylation; chromosome
39456867,disease,1,3,2,2,1,hellp; pe,high-risk pregnancies,preeclampsia
39456867,exp_methods,1,1,1,0,0,,,elisa
39456867,gene_protein,5,8,5,4,1,sb7-h4; eng; b7-h4; sflt-1,placental proteins,plgf; sflt-1; tnf-î±; inos; flt-1
39456867,go_term,2,4,2,2,0,translational; bound,,gestation; membrane
39465123,disease,4,7,4,4,1,inflammation diseases; diabetic; dn; insulin resistance,diabetic complications,diabetic nephropathy; cognitive dysfunction; diabetic; diabetes
39465123,chemical,4,5,6,1,2,sugar,streptozotocin; insulin,metformin; glucose; quercetin; kaempferol
39465123,organism,1,1,1,0,0,,,rats
39465123,gene_protein,4,5,4,1,0,nf-îºb,,tnf-î±; tnf; tlr4; il-6
39456175,chemical,1,1,1,0,0,,,peptide
39456175,gene_protein,9,9,9,0,0,,,notch; gal-3; stat3; galectin 3; lectin; akt; galectin-3; pdk1; bmp-2
39456175,go_term,5,5,7,1,3,localization,osteogenesis; cellular localization; intracellular,bone formation; localization; extracellular; bone remodeling; osteoblast differentiation
39461870,disease,2,2,2,0,0,,,aneurysms; aneurysm
39461870,gene_protein,0,0,1,0,1,,sim,
39461870,go_term,0,0,1,0,1,,behavior,
34697761,chemical,2,4,2,2,0,deoxy; fluorarabinoside,,cytosine; nucleoside
34697761,gene_protein,4,5,4,1,0,cd31,,mmp-2; e-cadherin; vegf; mmp-9
34697761,go_term,2,3,2,1,0,mitochondrial,,cell migration; cell adhesion
34697761,disease,3,4,3,1,0,nsclc,,non-small cell lung cancer; tumor; lung cancer
34697761,exp_methods,2,2,2,0,0,,,flow cytometry; xenograft
34697761,organism,1,1,1,0,0,,,mouse
39464704,disease,4,5,4,1,0,rcc,,tumor; renal cell carcinoma; cancer; primary tumor
39464704,gene_protein,0,0,1,0,1,,php,
39462809,disease,4,5,3,4,2,bovine leukosis; bovine leukemia virus infection; blv infection; b-cell lymphoma,leukemia; lymphoma,bovine leukemia virus infection; blv infection; infection; b-cell lymphoma
39462809,exp_methods,1,1,1,0,0,,,pcr
39462809,organism,6,6,9,2,5,bovine leukemia virus; fly,stable flies; bovine; stomoxys calcitrans; deltaretrovirus; stable fly,retroviridae; blv; fly; bovine leukemia virus; cattle; flies
39462809,gene_protein,0,1,0,1,0,antibodies,,
39462809,go_term,1,1,1,0,0,,,digestion
39465003,go_term,0,0,1,0,1,,learning,
39458203,disease,7,7,8,1,2,arterial hypertension,high blood pressure; hypertension,schizophrenia; bipolar disorder; sinus tachycardia; depression; obesity; psychiatric disorders; arterial hypertension
39466369,disease,3,5,3,3,1,external auditory canal; external auditory canal carcinoma; lymph node metastasis,carcinoma,tumor; external auditory canal carcinoma; primary tumor
39466369,go_term,1,1,1,0,0,,,pathogenesis
38836918,disease,2,4,2,2,0,all; chromosome,,acute lymphoblastic leukemia; hematological malignancy
38836918,chemical,4,4,4,0,0,,,glipizide; maytansine; imatinib mesylate; isoprenaline
38836918,gene_protein,0,1,1,1,1,tyrosine kinase,tki,
38836918,go_term,1,1,2,1,2,death,cell death; chromosome,death
38890258,disease,3,3,4,1,2,spontaneous intracerebral hemorrhage,intracranial hemorrhages; coma,intracerebral hemorrhage; hematoma; spontaneous intracerebral hemorrhage
38890258,gene_protein,1,2,1,1,0,ctn-i,,troponin i
38890258,organism,0,2,1,2,1,women; men,coma,
39461044,disease,2,2,2,0,0,,,depression; chronic diseases
39465767,disease,4,4,5,1,2,gynecological malignancy,malignancy; cellular proliferation,endometrial carcinoma; gynecological malignancy; tumor; cancer
39465767,exp_methods,0,1,0,1,0,assays,,
39465767,organism,0,1,0,1,0,women,,
39465767,gene_protein,3,5,4,2,1,ring finger protein 144a; polymerase,cck,ketohexokinase; rab interacting lysosomal protein like 2; rnf144a
39465767,go_term,2,2,2,0,0,,,pathogenesis; cell growth
39215505,disease,4,4,4,0,0,,,dementia; hypertension; brain atrophy; cognitive impairment
39215505,gene_protein,1,1,1,0,0,,,cd33
39215505,go_term,2,2,2,0,0,,,aging; cognition
39459062,chemical,1,1,2,0,1,,quantum dot,nitride
39464943,disease,1,1,1,0,0,,,nephrotic syndrome
38314709,exp_methods,1,1,1,0,0,,,x-ray
39366706,disease,9,9,7,2,0,foodborne diseases; waterborne diseases,,infectious disease; vector-borne diseases; cholera; dengue fever; salmonellosis; infectious diseases; foodborne diseases; waterborne diseases; malaria
39413665,disease,1,3,1,2,0,tb; pulmonary tb,,tuberculosis
39413665,gene_protein,0,0,1,0,1,,ptb,
39413665,go_term,1,1,2,0,1,,deaths,death
39463412,disease,1,2,1,1,0,nafld,,non-alcoholic fatty liver disease
39463412,gene_protein,4,5,4,1,0,antibody,,pkd2; kng1; micb; ea-d
